,0
0,vache
1,préau
2,sud
3,soudan
4,éthiopie
5,papier
6,peint
7,bleu
8,vert
9,aire_autoroute
10,saint-vincent
11,micro
12,musique
13,piano
14,siège
15,ville
16,pavé
17,pluie
18,orage
19,forêt
20,suisse
21,tunnel
22,autoroute
23,péage
24,vignette
25,afrique_sud
26,nelson_mandela
27,miss_france
28,rika_zaraï
29,bijou
30,candélabre
31,juif
32,hexagone
33,pédale
34,trot
35,canari
36,pistache
37,étoile
38,sapin
39,marché
40,vin_chaud
41,cathédrale
42,barre_chocolatée
43,café
44,cigarette
45,suze
46,chemin_fer
47,train
48,métro
49,amour
50,décoloration
51,cuir
52,dentelle
53,porphyre
54,rubis
55,satin
56,joyau
57,orage
58,argent
59,mire
60,roi_mage
61,jésus_christ
62,amérique
63,peau-rouge
64,indien
65,toundra
66,taïga
67,nouvelle-zélande
68,xéna_guerrière
69,jacques_tati
70,vélo
71,bicyclette
72,immeuble
73,gratte-ciel
74,noir
75,nuit
76,porphyre
77,russie
78,tsar
79,turquoise
80,cathologiques
81,bulbe
82,furoncle
