,0
0,bleu
1,rouge
2,bureau
3,psychologue
4,strasbourg
5,cathédrale
6,micro
7,chaise
8,table
9,vêtement
10,maison
11,appartement
12,voyage
13,tableau
14,peinture
15,aquarelle
16,gouache
17,acrylique
18,jaune
19,bleu
20,rouge
21,vert
22,violet
23,citron
24,pamplemousse
25,ananas
26,fleur
27,arbre
28,if
29,buis
30,musique
31,facteur
32,musicien
33,concert
34,tarte
35,groseille
36,gratter
37,minute
38,temps
39,passe
40,fil
41,ordinateur
42,luisa
43,stagiaire
44,cave
45,grenier
46,salle_bain
47,difficile
48,choisir
49,mot
50,long
51,temps
52,disque
53,ordinateur
54,souris
55,unité
56,bureau
57,clavier
58,console
59,informatique
60,cinéma
61,fauteuil
62,film
63,scarlet
64,sculpture
65,musée
66,rodin
67,paris
68,ville
69,capitale
70,new_york
71,venise
72,rome
73,île
74,papier
75,feuille
76,carbone
77,calque
78,grammage
79,cuisine
80,pâtes
81,riz
82,frigidaire
83,dessert
84,plat_principal
85,viande
86,poisson
