,0
0,choix
1,envie
2,petit
3,grand
4,caduque
5,verbe
6,mot
7,doigt
8,œil
9,vingt-cinq
10,difficile
11,adjectif
12,vingt-huit
13,trente
14,soixante-cinq
15,pouce
16,table
17,chaise
18,papier
19,crayon
20,exercice
21,simulation
22,deux_minutes
23,blague
24,fenêtre
25,porte
26,trousse
27,ciseaux
28,chaussures
29,cheveux
30,vite
31,ongle
32,trottinette
33,vélo
34,cartable
35,cahier
36,noir
37,bleu
38,rouge
39,vert
40,inconnu
41,tranquille
42,saisissant
43,lentement
44,tortue
45,arbre
46,feuille
47,glisser
48,saisir
49,porter
50,enrouler
51,menuisier
52,tracteur
53,labourer
54,terre
55,mars
56,jupiter
57,saturne
58,soleil
59,étoile
60,planète
