,0
0,chien
1,chat
2,tasse
3,banc
4,chaise
5,fauteuil
6,parasol
7,télévision
8,frigidaire
9,lavabo
10,lampe
11,aspirateur
12,balai
13,balayette
14,chiffon
15,serviette
16,savon
17,brosse_dent
18,dentifrice
19,parfum
20,lessive
21,machine_laver
22,vaisselle
23,lit
24,drap
25,couette
26,couverture
27,commode
28,table_chevet
29,petite_lampe
30,viande
31,manger
32,assoir
33,boire
34,café
35,tisane
36,eau
37,tapis
38,sol
39,bureau
40,pochette
41,classeur
42,micro-ondes
43,four
44,pain
45,baguette
46,petit_pain
47,jambon
48,saucisse
49,fromage
50,yaourt
51,libellule
52,rose
53,tableau
54,fleur
55,pomme
56,poire
57,banane
58,stylo
59,gobelet
60,écran
61,ordinateur
62,boisson
63,repas
64,pull-over
65,pantalon
66,chaussure
67,chaussette
68,t-shirt
69,édredon
70,cable
71,cheveux
72,yeux
73,nez
74,bouche
