,0
0,bureau
1,psychiatrie
2,pluie
3,hôtel
4,ill
5,vélo
6,arbre
7,ciel
8,soleil
9,laine
10,cachemire
11,table
12,fenêtre
13,rideau
14,balcon
15,route
16,chemin
17,paupière
18,visage
19,nez
20,oreille
21,cheveux
22,corps
23,jambe
24,pieds
25,chaussure
26,vêtement
27,habits
28,pantalon
29,tee_shirt
30,veste
31,écharpe
32,gants
33,mouchoir
34,bonnet
35,baignoire
36,mirroir
37,tapis
38,sourire
39,pleurs
40,lit
41,dormir
42,dessin
43,feuille
44,crayon
45,peinture
46,pinceau
47,couleur
48,rouge
49,vert
50,bleu
51,noir
52,blanc
53,télévision
54,bibliothèque
55,livre
56,fauteuil
57,chien
58,chat
59,animaux
60,voiture
61,clé
62,sac_dos
63,magasin
64,aliments
65,poêle
66,casserole
67,enfant
68,papa
69,maman
