,0
0,froid
1,matinée
2,congrès
3,médecine
4,étude
5,travail
6,sommeil
7,réveil
8,dur
9,vélo
10,train
11,repas
12,sage_femme
13,échographie
14,week-end
15,fête
16,ami
17,soleil
18,beau_temps
19,sortir
20,manger
21,pizza
22,boîte
23,copain
24,garçon
25,copine
26,musique
27,alcool
28,plage
29,vacances
30,ski
31,neige
32,cours
33,étude
34,famille
35,afrique
36,safari
37,sœur
38,frère
39,mariage
40,cousin
41,naissance
42,août
43,accouchement
44,indécision
45,doute
46,cheveux
47,longueur
48,temps
49,couteau
50,fourchette
51,cuillère
