,0
0,douleur
1,mal
2,soigner
3,placebo
4,médicament
5,médecin
6,infirmier
7,pharmacien
8,unité_douleur
9,centre_douleur
10,clinique_toussaint
11,nouvel_hôpital
12,bloc_opératoire
13,paracétamol
14,perfalgan
15,morphinique
16,opiacé
17,fentanyl
18,sufentanyl
19,seringue
20,aiguille
21,pousse_seringue
22,anticipation
23,échelle_visuelle_analogique
24,échelle_visuelle_numérique
25,signe_douleur
26,repérer
27,numériser
28,obligation
29,rôle_propre
30,infirmier
31,comités_lutte_contre_douleur
32,nécessité
33,patient
34,soigner
35,traiter
36,douleur_continue
37,douleur_fantôme
38,opération
39,pied
40,comfil
41,mla
42,enfant
43,lidocaïne
44,xylocaïne
45,anesthésie_locale
46,anesthésie_loco-régionale
47,anesthésie_générale
48,péridurale
49,rachianesthésie
50,péridurale
51,accouchement
52,accouchement_sans_douleur
53,accouchement_l’eau
54,position
55,position_antalgique
56,demi-assis
57,coté
58,jambes_repliées
59,enseignement
60,signe_observation
61,faciès
62,crispation
63,signes_non_verbaux
64,signes_verbaux
65,plainte
66,gémissement
