,0
0,douleur
1,mal
2,très_mal
3,échelle
4,échelle_douleur
5,cri
6,pleurs
7,hurlement
8,douleur_physique
9,douleur_psychique
10,différence
11,aider
12,rassurer
13,soulager
14,poser_main_endroit_où_mal
15,caresser
16,traiter
17,antalgique
18,doliprane
19,morphinique
20,plein_choses
21,traiter_douleur
22,être_conscient_douleur
23,soulager
24,essayer_soulager_maximum
25,position
26,antalgique
27,mal
28,maux
29,guérir
30,aider
31,rassurer
32,discuter
33,douleur
34,douleur_cœur
35,cœur_brisé
36,lourdeur
37,sensation_lourdeur
38,larme
39,soulagement
40,arrêter_douleur
41,plus_rapidement_possible
