,0
0,lapin
1,carotte
2,fleur
3,arbre
4,clé
5,cheveux
6,yeux
7,legende
8,tapis
9,fenêtre
10,bureau
11,dossier
12,sol
13,table
14,voiture
15,siège
16,carrosserie
17,vitre
18,route
19,panneau
20,feu
21,restaurant
22,table
23,chaise
24,maison
25,toit
26,fenêtre
27,lit
28,chambre
29,lampe
30,plafond
31,sol
32,terrasse
33,quoi
34,qui
35,que
36,quoi
37,dont
38,ou
39,manger
40,danser
41,sauter
42,grimper
43,mélanger
44,cuisiner
45,farine
46,tomate
47,gruyère
48,blé
49,sucre
50,huile
51,vinaigre
52,tiroir
53,placard
54,frigidaire
55,lave-vaisselle
56,douche
57,shampoing
58,brosse_à_cheveux
59,chouchou
60,lavabo
61,rideau
62,buffet
63,commode
64,bureau
65,cahier
66,feuille
67,crayon
68,stylo
69,crayon_de_papier
70,encre
71,feutre
72,dessin
73,couleur
74,rose
75,vert
76,bleu
77,jaune
78,gris
79,cheveux
80,ventre
81,fesses
82,cuisse
83,pied
84,orteil
85,vacances
86,soleil
87,plage
88,arbre
89,palmier
90,planche_à_voile
91,bateau
92,courir
