,0
0,soleil
1,hibou
2,chou
3,genou
4,caillou
5,soleil.1
6,nuage
7,vacances
8,fleur
9,maison
10,lac
11,verdure
12,couette
13,habit
14,jupe
15,chaussures
16,escalier
17,terrasse
18,rambarde
19,carrelage
20,cuisine
21,poêle
22,pomme_de_terre
23,œuf
24,oignon
25,asperge
26,mayonnaise
27,eau
28,bain
29,douche
30,savon
31,shampoing
32,hibou.1
33,gilet
34,veste
35,chaise
36,table
37,ordinateur
38,micro
39,pièce
40,bleu
41,blanc
42,rouge
43,jaune
44,terre
45,ver_de_terre
46,plante
47,fleur.1
48,magnolia
49,lilas
50,Isabelle
51,montre
52,heure
53,temps
54,vélo
55,roue
56,guidon
57,sonnette
58,piéton
59,bus
60,voiture
61,pavé
62,prise_de_sang
63,croissant
64,chemin
65,cheveux
66,arbre
67,marcher
68,rue
69,pavé.1
70,piéton.1
71,magasin
72,ville
73,clocher
74,arbre.1
75,mouette
76,hirondelle
77,verre
78,alcool
79,champagne
80,jus_d'orange
81,jus_de_pomme
82,pomme_de_terre.1
83,tarte_aux_pommes
84,compote_de_pommes
85,pâte
86,œuf.1
87,fourchette
88,couteau
89,frigo
90,meuble
91,boule_de_noël
92,orchidée
93,coussin
94,tapis
95,chat
