,0
0,nuage
1,soleil
2,pluie
3,neige
4,pantalon
5,écharpe
6,blouson
7,gant
8,bonnet
9,chaussure
10,botte
11,ensuite
12,viande
13,poisson
14,eau
15,jus_de_fruit
16,café
17,bière
18,froid
19,chaud
20,tiède
21,mélange
22,bleu
23,vert
24,rouge
25,noir
26,jaune
27,gris
28,chat
29,chien
30,oiseau
31,mer
32,sable
33,piscine
34,palmier
35,bureau
36,ordinateur
37,clavier
38,stylo
39,dossier
40,papier
41,disquette
42,plan
43,schéma
44,croquis
45,dessin
46,montage
47,pêche
48,poisson.1
49,hameçon
50,appât
51,épuisette
52,carte
53,canne_à_pêche
54,fil
55,ploomb
56,vélo
57,roue
58,frein
59,guidon
60,selle
61,pneu
