,0
0,famille
1,identité
2,maman
3,papa
4,futur
5,travail
6,équilibre
7,amour
8,vie
9,mort
10,renaissance
11,résilience
12,confiance
13,stabilité
14,apaisement
15,paix_intérieure
16,guérir_de_mon_enfant_intérieur
17,devenir_maman
18,couper_l'inconscient_familial
19,réussir_ma_vie
20,pour_moi_c'est_avoir_une_famille
21,avec_des_bases_solides
22,avoir_un_travail_qui_me_plaît
23,être_en_paix_avec_moi-même
24,fin_mot_de_l'histoire
25,retrouver_ma_confiance_que_j'ai_perdue
26,je_suis_victime_des_hommes
27,victime_d'un_homme_en_particulier
28,je_veux_me_taire
29,par_amour_pour_la_famille
30,point
31,papa.1
32,je_dédie_ces_instants_au_micro_à_mon_cousin_Sébastien_qui_n'a_pas_eu_cette_chance
33,voilà
