,0
0,rêver
1,dormir
2,chanter
3,partir
4,rêver.1
5,nager
6,sourire
7,enfant
8,jouer
9,jardiner
10,s'amuser
11,rouge
12,bleu
13,jaune
14,voler
15,s'endormir
16,sourire.1
17,jardiner.1
18,rire
19,voyager
20,mer
21,soleil
22,bleu.1
23,vert
24,arbre
25,foin
26,herbe
27,montagne_
28,calme
29,pénombre
30,s'endormir.1
31,rêver.2
32,chanter.1
33,danser
34,nager.1
35,partir.1
36,courir
37,sauter
38,s'amuser.1
39,peindre
40,embrasser
41,caresser
42,toucher
43,cuisiner
44,jardiner.2
45,regarder
46,attendre
47,profiter
48,sourire.2
49,s'aimer
50,s'envoler
51,s'endormir.2
52,écouter
