,0
0,micro
1,main
2,fil
3,test
4,chemise
5,blanc
6,lunettes
7,cheveux
8,brun
9,ordinateur
10,clavier
11,souris
12,pc
13,unité_centrale
14,bureau
15,porte
16,mur
17,bleu
18,plafond
19,lumière
20,fenêtre
21,soleil
22,nuage
23,ciel
24,ange
25,maison
26,ville
27,ballon
28,avion
29,voiture
30,vélo
31,auto
32,paquebot
33,voilier
34,mer
35,soleil
36,plage
37,parasol
38,vacances
39,italie
40,rome
41,milan
42,exposition_universelle
43,paris
44,voiture
45,tableau
46,exposition
47,paris
48,train
49,maison
50,vacances
51,travail
52,bureau
53,orange
54,ranger
55,armoire
56,classeur
57,formation
58,apprenant
59,stagiaire
60,secrétaire
61,seo
62,logiciel
63,windows_formation
64,bug
65,virus
66,aaa
67,document
68,word
69,excel
70,papier
71,rangement
72,classement
73,livre
74,écriture
75,professeur
76,ras_le_bol
77,ouvrage
78,entretien
79,explicitation
80,questionnement
81,écriture
82,ordinateur
83,papier
84,surligneur
85,mémoire
86,travail
87,fatigue
88,intérêt
89,barbecue
90,repas
91,convivial
92,collègue
93,jeudi
94,août
95,quinze_août
96,anniversaire
97,mathilde
98,cadeau
99,sac
100,rose
101,couture
102,bricolage
103,coiffeur
104,esthéticienne
105,vernis_à_ongle
106,épilation
