,0
0,maison
1,appartement
2,escalier
3,tapis
4,porte
5,sonnette
6,porte-manteau
7,salle_de_bain
8,chambre
9,lit
10,armoire
11,table_de_chevet
12,peluche
13,table
14,ampoule
15,lampe
16,rideau
17,mur
18,store
19,volet
20,fenêtre
21,double_vitrage
22,bruit
23,rue
24,pompier
25,ambulance
26,salon
27,volet
28,télévision
29,livre
30,cd
31,pochette
32,encyclopédie
33,dictionnaire
34,philosophique
35,poésie
36,poème
37,poète
38,tableau
39,peinture
40,aquarelle
41,tapis
42,table
43,coussin
44,couverture
45,canapé
46,brun
47,cendrier
48,vases
49,eau
50,fleur
51,cheminée
52,fourrure
53,étagère
54,meuble
55,bibliothèque
56,champagne
57,flûte_à_champagne
58,désordre
59,bouteille
60,vin
61,alcool
62,apéritif
63,serviette
64,verre
65,couloir
66,lampe
67,chambre_d'amis
68,coussin
69,vélo
70,commode
71,table_à_repasser
72,linge
73,étendoir
74,ceintre
75,draps
76,taie_d'oreiller
77,serviette
78,chiffon
79,table_à_langer
80,fer_à_repasser
81,parquet
82,lumière
83,terrasse
84,plante
85,meuble_de_jardin
86,chaise_en_bois
87,bois
88,rhododendron
89,rose
90,toit
91,store
