,0
0,poule
1,gazon
2,fille
3,remise
4,tomate
5,plant
6,gaz
7,pantalon
8,t-shirt
9,lunettes
10,tête
11,carton
12,tissu
13,oreiller
14,armoire
15,placard
16,étagère
17,tondeuse_à_gazon
18,binette
19,déchet
20,poubelle
21,maison
22,balcon
23,fenêtre
24,porte
25,infraction
26,prétoire
27,robe
28,juge
29,mer
30,sable
31,parasol
32,chaise_longue
33,table
34,apéritif
35,vin
36,eau
37,sirop
38,bulle
39,ballon
40,pied
41,taille-haie
42,chemise
43,gant
44,chaussures
45,chaussettes
46,arbre
47,arbuste
48,haie
49,pommier
50,mirabellier
51,quetschier
52,palissade
53,portail
54,garde-côte
