,0
0,serpent
1,chemin_
2,sinueux_
3,sinuosité_
4,tordu_
5,tordre_
6,morsure_
7,victime_
8,douleur_
9,signe_
10,symbole_
11,ère
12,animal
13,venin_
14,poison_
15,remède_
16,dessin_
17,terre_
18,mangeaille_
19,digestion_
20,morsure_.1
21,croc_
22,gueule_
23,ouverture_
24,aveuglement_
25,crachat_
26,broussaille_
27,s’immiscer__
28,glissade_
29,cheminement_
30,regard_
31,concentration_
32,musique_
33,joueur_
34,verticalité_
35,dresser_
36,dressage_
37,public_
38,spectacle_
39,crainte
40,peur_
41,larme_
42,doute_
43,certitude_
44,confiance_
45,prendre_
46,main_
47,risque_
48,risquer_
49,toucher_
50,écaille_
51,couleur
52,belle_couleur
53,beauté_
54,prise_
55,détaler_
56,tomber_
57,sol_
58,apesanteur_
59,trou_
60,s’enfoncer_
61,terre
