,0
0,serpent
1,morse
2,vue
3,serpent_
4,pomme
5,serpent.1
6,chinois
7,dragon
8,serpent.2
9,serpent.3
10,serpent.4
11,morse.1
12,dessin
13,amusement
14,animal
15,véloce_
16,rapide
17,dangereux
18,intéressant
19,patte
20,cent_
21,pattes
22,mille
23,pattes.1
24,cent
25,quatre-vingt-dix-neuf
26,quatre-vingt-dix-huit
27,quatre-vingt-dix-sept
28,quatre-vingt-seize
29,quatre-vingt-quinze
30,cent.1
31,pattes.2
32,un
33,deux
34,trois
35,un.1
36,deux.1
37,temps
38,occupation
39,serpent_.1
40,pomme.1
41,Adam
42,Eve
43,mythologie
44,un.2
45,deux.2
46,trois.1
47,livre
48,religion
49,un.3
50,deux.3
51,trois.2
52,testament
53,nouveau
54,ancien
55,un.4
56,deux.4
57,trois.3
58,bible
59,coran
60,torah
61,un.5
62,deux.5
63,trois.4
64,livre.1
65,religion.1
66,un.6
67,deux.6
68,trois.5
69,serpent.5
70,nature
71,désert
72,environnement
73,espace
74,chaud
75,chaud.1
76,un.7
77,deux.7
78,couleuvre
79,un.8
80,deux.8
81,trois.6
82,vipère
83,un.9
84,deux.9
85,trois.7
86,boa
87,un.10
88,deux.10
89,trois.8
90,famille
91,un.11
92,deux.11
93,trois.9
94,famille.1
95,un.12
96,deux.12
97,trois.10
98,animal.1
99,animaux
100,un.13
101,deux.13
102,serpent.6
103,signe
104,astrologique
105,un.14
106,deux.14
107,trois.11
108,mythologie.1
109,un.15
110,deux.15
111,trois.12
112,religieuse
113,un.16
114,deux.16
115,trois.13
116,religion.2
117,hindou
118,éléphant
119,un.17
120,deux.17
121,trois.14
122,ganesh
123,un.18
124,deux.18
125,trois.15
126,minute
127,un.19
128,deux.19
129,trois.16
130,un.20
131,un.21
132,deux.20
133,trois.17
134,trente
