,0
0,aïe
1,mal
2,dentiste
3,chirurgie
4,cardiaque
5,opération
6,hôpital
7,douleur_morale
8,dépression
9,mal_de_dos
10,mal_à_la_gorge
11,otite
12,infection
13,infection_urinaire
14,cystite
15,lombalgie
16,dorsalgie
17,mal_compris
18,mal_entendu
19,mal_vu
20,mal_communiquer
21,poster_
22,mal_pour_voyager
23,pall_mall
24,marque_de_cigarette
25,airmail
26,e-mail
27,mal_aux_pieds
28,ampoules
29,ongles_incarnés
30,ligament_croisé
31,dorsalgie.1
32,cruralgie
33,mal_au_coeur
34,bateau
35,mal_des_transports
36,mal_de_montagne
37,mer
38,mal_de_mer
39,vomir
40,maudire
41,religion
42,science
43,histoire
44,puériculture
45,bébés_ne_savent_pas_dire_où_ils_ont_mal
46,autistes_ont_mal_partout_mais_ne_savent_pas_l'exprimer
47,mal_aux_cheveux
48,en_alsacien
49,prendre_une_cuite
