,0
0,serpent_
1,moche_
2,froid_
3,sang_froid_
4,vert_
5,sonnette_
6,terrestre_
7,glisse_
8,fourmi_
9,dégueulasse_
10,piqûre
11,venin
12,poison_
13,anti-venin_
14,Aspivenin
15,vacances_
16,chemin_
17,bois_
18,Amazonie_
19,forêt_
20,tropique_
21,zoo_
22,cobra_
23,anaconda_
24,serpent_à_sonnette
25,orvet_
26,pas_méchant_
27,vipère_
28,vipère_au_poing
29,livre_
30,film_
31,serpent_.1
32,crocodile_
33,eau_
34,horreur_
35,terrarium_
36,nouveaux_animaux_de_compagnie_
37,pompier_
38,danger_
39,difficulté_
40,buisson_
41,forêt_.1
42,promenade_
43,sandales
44,pantalon_
45,sac_à_dos_
46,protection_
47,anticipation_
48,connaissance_
49,livre_.1
50,guide_
51,montagne_
52,serpent_de_mer_
53,poisson_
54,océan_
55,baleine_
56,dauphin_
57,gentil_
58,gentil_.1
59,méchant_
60,entre_les_deux
61,entre_deux_eaux
62,fonds_marins
63,_surface
