,0
0,serpent
1,venin
2,vert
3,marron
4,terre
5,fourbe
6,vicieux
7,dents
8,venin.1
9,en_même_temps_on_dirait_un_dinosaure_parce_que_c'est_écaillé
10,fin
11,toutes_les_tailles
12,boa
13,Britney_Spears_avait_un_boa_jaune_et_blan
14,serpents_qui_mordent_
15,serpent_qui_serrent
16,serpent_vert
17,de_toutes_les_couleurs
18,rouge
19,arc-en-ciel
20,comme_les_mygales_ça_fait_peur_de_loin_mais_en_fin_de_compte_c'est_juste_une_grosse_araignée
21,le_serpent_n'a_pas_de_pattes_mais_il_se_déplace
22,magique
23,Eve_et_Adam
24,la_pomme_et_compagnie
25,le_serpent_il_était_grand
26,pharmacie
27,le_botox_est_un_venin
