,0
0,jaune
1,vert
2,violet
3,orange
4,rouge
5,noir
6,automne
7,printemps
8,été
9,hiver
10,jour
11,nuit
12,une_heure
13,deux_heures
14,trois_heures
15,quatre_heures
16,cinq_heures
17,six_heures
18,sept_heures
19,huit_heures
20,neuf_heures
21,dix_heures
22,onze_heures
23,douze_heures
24,treize_heures
25,quatorze_heures
26,quinze_heures
27,seize_heures
28,dix-sept_heures
29,dix-huit_heures
30,dux-neuf_heures
31,vingt_heures
32,vingt-et-une_heures
33,vingt-deux_heures
34,vingt-trois_heures
35,vingt-quatre_heures
36,bateau
37,mat
38,baume
39,voile
40,phoque
41,basket
42,ballon
43,football
44,terrain
45,stade
46,saison
47,musique
48,couplet
49,do
50,ré
51,mi
52,fa
53,sol
54,la
55,si
56,do.1
57,clef
58,dièse
59,bémol
60,violoncelle
61,violon
62,luth
63,orgue
64,arc_en_ciel
65,ciel
66,nuage
67,médicament
68,Abilify
69,teralithe
70,loxapac
71,xanax
