,0
0,choix_
1,envie_
2,petit_
3,grand_
4,caduque
5,verbe
6,mot_
7,doigt_
8,œil
9,vingt-cinq
10,difficile_
11,adjectif_
12,vingt-huit
13,trente
14,soixante-cinq
15,pouce
16,table_
17,chaise_
18,papier_
19,crayon_
20,exercice_
21,simulation_
22,deux__minutes_
23,blague_
24,fenêtre_
25,porte_
26,trousse_
27,ciseaux_
28,chaussures_
29,cheveux_
30,vite_
31,ongle
32,trottinette_
33,vélo_
34,cartable_
35,cahier_
36,noir_
37,bleu_
38,rouge_
39,vert_
40,inconnu
41,tranquille_
42,saisissant_
43,lentement_
44,tortue_
45,arbre_
46,feuille
47,glisser_
48,saisir
49,porter
50,enrouler
51,menuisier_
52,tracteur_
53,labourer_
54,terre_
55,mars_
56,jupiter_
57,saturne_
58,soleil_
59,étoile_
60,planète_
