,0
0,été_
1,soleil_
2,vacances_
3,parasol_
4,terrasse_
5,chien_
6,chat_
7,pigeon_
8,oiseau_
9,herbe_
10,tondeuse_
11,musique_
12,chanson_
13,chanteur_
14,chorégraphe_
15,danseur_
16,artiste_
17,cinéma_
18,scénariste_et_réalisateur_
19,spectateur_
20,siège_
21,écran_
22,escalier_
23,bâtiment_
24,fenêtre
25,porte
26,bureau_
27,chaise_
28,écran
29,ordinateur_
30,téléphone_
31,bilan_
32,évaluation_
33,rendez-vous_
34,jour
35,journée_
36,mercredi_
37,jeudi_
38,vendredi_
39,samedi_
40,dimanche_
41,lundi_
42,mardi_
43,semaine_
44,mois_
45,année_
46,assis
47,dossier
48,pied_
49,vêtement
50,habit
51,pull_
52,gilet_
53,t-shirt_
54,pantalon
55,chaussettes_
56,soutien-gorge_
57,bijoux
58,bague
59,boucles_d'oreille
60,lunettes_
61,collier
62,montre
63,cheveux_
64,élastique_
65,proche_
66,apparat_
67,hiver_
68,ski_
69,bottes_
70,manteau_
71,neige_
72,voiture_
73,train_
74,avion_
75,bateau_
76,tram_
77,bus_
78,vélo_
79,marche_
80,randonnée
81,montagne_
82,forêt_
83,chemin_
84,étape_
85,course_
86,pays_
87,France_
88,Allemagne_
89,région_
90,département_
91,canton_
92,ville
