,0
0,livre
1,règle
2,scotch
3,colle
4,papier
5,crayon
6,stylo
7,ouvrage
8,intercallaire
9,classeur
10,Tipp-Ex
11,gomme
12,raquette_de_tennis
13,balle
14,Techno_Vibes
15,filet
16,court_de_tennis
17,lift
18,slice
19,football
20,ballon
21,maillot
22,short
23,chaussure_de_sport
24,chaussure_à_crampons
25,herbe
26,but
27,filet.1
28,touche
29,vélo
30,bicyclettte
31,casque
32,motar
33,moto
34,raquette_de_ping_pong
35,table_de_ping_pong
36,échec
37,pièce
38,roi
39,dame
40,ordinateur_d'échec
41,ordinateur
42,scanner
43,canapé
44,livre.1
45,étagère
46,penderie
47,habit
48,sudoku
49,casse-tête
50,domino
51,échec.1
52,jeu_de_société
53,Scrabble
54,Pictionnary
55,vacances
56,montagne
57,soleil
58,mer
59,océan
60,lagon
61,palmier
62,noix_de_coco
63,hutte
64,vahiné
65,soleil.1
66,lune
