,0
0,maison
1,clôture
2,portail
3,dalle
4,préau
5,fenêtre
6,crépit
7,cave
8,bureau
9,gîte
10,pré
11,noyer
12,pommier
13,poirier
14,assis
15,debout
16,chien
17,chat
18,règle
19,clavier
20,ordinateur
21,voiture
22,enfant
23,petit-enfant
24,épouse
25,ciel
26,nuage
27,soleil
28,montagne
29,ski
30,neige
31,sentier
32,maïs
33,vacances
34,pêche
35,ligne
36,hameçon
37,poisson
38,perche
39,brochet
40,canal
41,Rhin
42,fleuve
43,barque
44,tondeuse
45,jardin
46,carotte
47,légume
48,serre
49,porte
50,carrelage
51,cuisine
52,alimentation
53,eau
54,bière
55,vin
56,théâtre
57,marche
58,pétanque
