,0
0,royaume
1,enchanté
2,forteresse
3,princesse
4,tour
5,peur
6,joint
7,alcool
8,sentiment
9,amoureuse
10,jalousie
11,histoire_de_soeurs
12,passé
13,héritage
14,héritage_de_la_colère
15,heureusement_les_exemples_font_réfléchir
16,royaume_imaginaire
17,enchanté
18,féérique
19,joie
20,envolée_lyrique
21,chant
22,chorale
23,féministe
24,féminisme
25,volonté
26,engagement
27,royaume_des_incas
28,histoire
29,historique
30,père
31,école
32,collège
33,lycée
34,domination
35,étude
36,prépa
37,préparation
38,tristesse
39,déception
40,déprimée
41,beaucoup_de_pleurs
42,copine_déprimée
43,heureuse_d'être_en_architecture
44,difficile
45,royaume
46,partir_loin
47,imaginaire
48,en_haut_de_la_colline
49,forteresse
50,cachée_au_milieu
