,0
0,angleterre
1,france
2,monarchie
3,roi
4,reine
5,reine_mère
6,petit_chien
7,prince_de_galles
8,diana
9,royaume_des_cieux
10,promesse_de_religoon
11,après_mort
12,royaume_sur_terre
13,jardin
14,équilibre
15,identité
16,sourd
17,pied_bot
18,aveugle
19,insensible
20,intouchable
21,inde
22,caste
23,esclavage
24,napoléon
25,corte
26,danemark
27,norvège
28,suède
29,pays-bas
30,andorre
31,monaco
32,royauté
33,mousquetaire
34,église
35,moyen_âge
36,contemporain
37,de_nos_jours
38,hier
39,demain
40,aujourd'hui
41,passé
42,futur
