,0
0,mécreant
1,créant
2,bourgeoisie
3,peuple
4,population
5,voie
6,droit
7,femme
8,infâme
9,dégoûtant
10,comprendre
11,silence
12,expliquer
13,comprendre.1
14,silence.1
15,chercher
16,rechercher
17,ici_ou_ailleurs
18,ici_nul_part_ailleurs
19,jour
20,eternité
21,ciel
22,terre
23,nuage
24,quand
25,comment
26,comme_ça
27,comme_si
28,joe_dassin
29,été_indien
30,si_n'existe_pas
31,dis_moi_pour_qui_pour_quoi
32,pour_faire_ce_que_tu_voudras
33,musique
34,résonne_dans_les_coeurs_des_gens_que_j'aime
35,amitié
36,amicalement
37,cordialement
38,bien_cordialement
39,salutation
40,distingué
41,brigitte_bardot
42,chiens
43,animaux
44,terre_entière
45,navire
46,navigue
47,entre_terre_et_mer
48,baleine
49,love
50,poisson
51,petits_poissons
52,dents
53,dents_de_la_mer
54,père
55,viens
56,par_là_par_ici
57,écoute_
58,tais_toi
59,la_ferme
60,fermeture
61,ouverture
62,horaire
63,prise_de_rendez-vous
64,psychologie
65,philosophie
66,taciturne
67,morose
68,bazar
69,bordel
70,amsterdam
71,paris
72,strasbourg
73,capitale
74,noël
75,qui_s'approche
76,étoile
