,0
0,amour_
1,aurore_
2,albatros_
3,hamster_
4,courge_
5,persil_
6,bateau_
7,mer_
8,plage
9,église_
10,tapis_
11,coupe_
12,musée_
13,ville_
14,jardin_
15,zoo_
16,volière
17,oiseau
18,plume_
19,soleil_
20,lune_
21,azur_
22,caramel_
23,chocolat_
24,tarte_
25,poisson_
26,cheval_
27,basilic_
28,verrue_
29,berge_
30,barreau_
31,boutique
32,chaussures_
33,pied
34,main_
35,tête_
36,cheveux_
37,cil_
38,couleur_
39,bleu_
40,vert_
41,rouge_
42,loup_
43,lagon_
44,requin_
45,poisson_rouge_
46,piscine_
47,orange
48,jaune_
49,maillot_
50,lunettes_
51,escalier
52,bassin_
53,douche_
54,froid_
55,chaud_
56,agréable_
57,savon
