,0
0,maison
1,chien
2,porte
3,fenêtre
4,cœur
5,tapis
6,table
7,chaise
8,frigidaire
9,voiture
10,salon
11,lit
12,armoire
13,lampe
14,tiroir
15,commode
16,télévision
17,radio
18,chien.1
19,chat
20,enfant
21,oiseau
22,arbre
23,fleur
24,tulipe
25,rose
26,cheville
27,papillon
28,vache
29,chevaux
30,cochon
31,poule
32,œuf
33,herbe
34,cheville.1
35,hanneton
36,scarabée
37,mouche
38,moustique
39,moustiquaire
40,voisin
41,voisine
42,bébé
43,grand-mère
44,vélo
45,auto
46,bateau
47,avion
48,voyage
49,train
50,trajet
51,dormir
52,lever
53,coucher
