,0
0,mais
1,où
2,est
3,donc_
4,or_
5,ni_
6,car
7,direction_qualité
8,coordination_des_risques
9,relation_avec_les_usagers
10,cellule_relation_usager
11,cellule_qualité
12,père
13,mère
14,sœur
15,frère
16,sœur.1
17,Luzenac
18,Oberhaslach
19,Oberkirch
20,Allemagne
21,monde
22,Espagne
23,Italie
24,Vatican
25,Roumanie
26,Hongrie
27,Russie
28,Océanie
29,Australie
30,Etats-Unis
31,Amérique_du_Nord
32,Amérique_du_Sud
33,Mathieu
34,Benoît
35,Nicolas
36,Véronique
37,Claire
38,Elodie
39,Caroline
40,Elie
41,Marie-Louise
42,Marie-Thérèse
43,Philippe
44,André
45,Maud
46,Pierre-Jo
47,Philippe.1
48,Antoine
49,Audrée
50,Laetitia
51,Lindner
52,fête
53,cousinade
54,marcher_dan_la_rue
55,forêt
56,ville
57,voyage
58,agenda_de_voyage
59,Violetta
60,Claudia
61,Uli
62,Rita
63,Ania
64,Marco
65,sandra
66,Nina
67,Oberkrich
68,Allemagne.1
69,Rhin
70,Berlin
71,Londres
72,Breton
73,Claire.1
74,Hélène
75,Eric
76,Birmingham
77,Irlande
78,Ecosse
79,Islande
80,Irlande.1
81,Pôle_Nord
82,Pôle_Sud
83,maltraitance
84,animal
85,Facebook
86,réseaux_sociaux
87,Whatsapp
88,créer
89,groupe
90,application
91,mettre_en_oeuvre_word
92,excel
93,Powerpoint
94,paysage
95,diaporama
96,document
97,plan_d'action
98,action_d'amélioration
99,système_de_management_de_la_qualité
100,organiser
101,prévoir
102,anticiper
103,formation
104,actif
105,assistant
106,secrétaire_de_direction
107,assistant_de_direction
108,naissance_
109,adolescence
110,adulte
111,vieillard
112,grand-mère
113,grand-père
114,grand-maman
115,grand-papa
116,mémère
117,pépère
118,papy
119,mamie
120,mamé
121,papé
