,0
0,voiture
1,clef
2,route
3,panneau
4,sens_interdit
5,bus
6,vélo
7,feu_rouge
8,arrêt_de_bus
9,boulangerie
10,parking
11,bâtiment
12,badge
13,pointeuse
14,bureau
15,ordinateur
16,imprimante
17,chaise
18,plante
19,fenêtre
20,toit
21,ascenseur
22,escalier
23,touche
24,rampe
25,secrétariat
26,cuisine
27,machine_à_café
28,tasse
29,cuillère
30,sucre
31,vestiaire
32,salle
33,matériel
34,drap
35,boisson
36,rangement
37,maison
38,ménage
39,chat
40,table
41,chaise
42,micro-ondes
43,maison
44,parent
45,chat
46,herbe
47,soleil
48,balançoire
49,vacances
50,petit-déjeuner
51,grasse_matinée
52,piscine
53,transat
54,crème_à_bronzer
55,magasine
56,journal
57,walkman
58,téléphone
59,casque
60,cocktail
61,serviette
62,plongeoir
63,douche
64,sable
65,coup_de_soleil
66,biafine
