,0
0,fin_
1,sport_
2,travail_
3,vacances_
4,balade_
5,repas_
6,corvée_
7,quotidien_
8,organisation_
9,argent_
10,projet_
11,animaux_
12,amis_
13,événement_
14,temps_
15,argent_.1
16,ski
17,soleil_
18,neige_
19,famille_
20,pendaison
21,contrainte_
22,flexibilité_
23,horaire
24,amitié_
25,amour_
26,semaine_
27,repas_.1
28,rencontre
29,bulle_
30,stress_
31,politique_
32,inquiétude_
33,expression_
34,liberté_
35,nouveauté_
36,chance_
37,facilité
38,prévisible_
39,imprévisible_
40,adaptation_
41,vie_
42,reconnaissance_
43,ressources_
44,activité_sportive
