,0
0,Week-end
1,soleil
2,plage
3,mari
4,enfant
5,repas
6,restaurant
7,week-end
8,jeudi
9,vendredi
10,samedi
11,dimanche
12,lundi
13,mardi
14,mercredi
15,tête
16,idée
17,vitesse
18,maladie
19,trouble
20,bipolaire
21,médecin
22,hôpital
23,herbe
24,verdure
25,repos
26,pâquerette
27,fleur
28,rose
29,mère
30,fête
31,père
32,attitude
33,perdre
34,forêt
35,soleil.1
36,oiseau
37,ciel
38,bleu
39,rouge
40,coquelicot
41,copine
42,ami
43,relation
44,hôpital.1
45,maison
46,appartement
47,ville
48,village
49,oiseau.1
50,voler
51,humeur
52,stable
53,rêver
54,idéal
55,moment
56,présent
57,micro
58,ordinateur
59,bureau
60,psychologue
61,médecin.1
62,soigner
63,maladie.1
64,positif
65,dépression
66,trouble.1
67,mémoire
68,cerveau
69,vitesse.1
70,accélérer
71,incontrôlable
