,0
0,coller
1,affiche
2,bureau
3,chaise
4,ordinateur
5,logiciel
6,psychologue
7,stylo
8,règle
9,chiffre
10,lettre
11,cube
12,cadre
13,photo
14,fenêtre
15,ciel
16,terre
17,univers
18,planète
19,soleil
20,lune
21,arbre
22,verre
23,plastique
24,moquette
25,carrelage
26,couloir
27,ascenceur
28,hôpital
29,parking
30,voiture
31,vélo
32,PV
33,construction
34,destruction
35,nouveau
36,bâtiment
37,pharmacie
38,cave
39,personnel
40,bureau.1
41,chaise.1
42,fauteuil
43,casier
44,poignée
45,cadenas
46,porte
47,bruit
48,blouse
49,grincement
50,chaussures
51,chaussettes
52,pantalon
53,pull
54,lunettes
55,cheveux
56,œil
57,humerus
58,radius
59,cubitus
60,fémur
61,peau
62,muscle
63,moelle_épinière
64,cerveau
