,0
0,hôpital
1,psychologue
2,psychiatre
3,maladie
4,ambulance
5,ville
6,voiture
7,fauteuil
8,chaise
9,bureau
10,ordinateur
11,enfant
12,parent
13,frère
14,sœur
15,oncle
16,tante
17,escalier
18,étage
19,ascenseur
20,cantine
21,travail
22,rendez-vous
23,ophtalmologue
24,rhumathologue
25,pied
26,jambe
27,cuisse
28,fesse
29,ventre
30,bras
31,main
32,tête
33,estomac
34,intestin
35,cerveau
36,nez
37,bouche
38,langue
39,dent
40,œil
41,cœur
42,foie
43,rate
44,vésicule_biliaire
45,poumon
46,diaphragme
47,artère
48,veine
49,péritoine
50,rétine
51,bâtonnet
52,cône
53,ongle
54,doigt
55,micro
56,stylo
57,feuille
58,classeur
59,mur
60,fenêtre
61,rose_
62,bleu
63,violet
64,noir
65,blanc
66,vert
67,jaune
68,soleil
69,planète
