,0
0,gentillesse
1,bonté
2,savoir-vivre
3,gemme
4,blanc
5,rouge
6,vert
7,amitié
8,nature
9,cheval
10,psychologie
11,amour
12,perception
13,soleil
14,lumière
15,bonté.1
16,gentillesse.1
17,affection
18,robe
19,main
20,visage
21,calme
22,douceur
23,quiétude
24,amour.1
25,espoir
26,envie
27,amitié.1
28,complicité
29,créativité
30,espoir.1
31,peinture
32,dessin
33,image
34,quiétude.1
35,appréhension
36,timidité
37,calme.1
38,sérénité
39,stress
40,relaxation
41,aptitude
42,concentration
43,démotivation
44,aller
45,venir
46,rencontrer
47,partir
48,monter
49,descendre
50,envisager
51,imaginer
52,sauter
53,vide
54,plénitude
55,mer
56,horizon
57,noir
58,clair
59,blanc.1
60,jaune
61,rouge.1
62,doré
63,argent
