,0
0,club
1,golf
2,café
3,grenadine
4,ski
5,bâton
6,flèche
7,paysage
8,neige
9,accueil
10,accueil.1
11,source
12,parole
13,débit
14,sentiment
15,relationnel
16,positif
17,négatif
18,famille
19,joie
20,pertinent
21,traitement
22,manger
23,friandise
24,faim
25,soif
26,vérité
27,espoir
28,traitement.1
29,école
30,rentrée
31,classeur
32,livre
33,trousse
34,angoisse
35,mathématiques
36,sciences
37,arts_plastiques
38,sport
39,cour_de_récréation
40,pleurer
41,rire
42,souvenir
43,futur
44,foi
45,amitié
46,famille.1
