,0
0,vache
1,préau
2,Sud
3,Soudan
4,Éthiopie_
5,papier
6,peint
7,bleu
8,vert
9,aire_d'autoroute_
10,Saint-Vincent
11,micro
12,musique
13,piano
14,siège
15,ville
16,pavé
17,pluie_
18,orage
19,forêt
20,Suisse
21,tunnel
22,autoroute
23,péage
24,vignette
25,Afrique_du_Sud_
26,Nelson_Mandela_
27,Miss_France_
28,Rika_Zaraï
29,bijou
30,candélabre
31,juif
32,hexagone
33,pédale
34,trot
35,canari
36,pistache
37,étoile
38,sapin
39,marché
40,vin_chaud
41,cathédrale
42,Barre_chocolatée
43,café
44,cigarette
45,Suze
46,chemin_de_fer_
47,train
48,métro
49,amour
50,décoloration
51,cuir
52,dentelle
53,porphyre
54,rubis
55,satin
56,joyau
57,orage.1
58,argent
59,mire
60,Roi_Mage
61,Jésus_Christ
62,Amérique
63,Peau-Rouge
64,Indien
65,toundra
66,taïga
67,Nouvelle-Zélande
68,Xéna_la_guerrière_
69,Jacques_Tati
70,vélo
71,bicyclette
72,immeuble
73,gratte-ciel
74,noir
75,nuit
76,porphyre.1
77,Russie
78,Tsar
79,turquoise
80,cathologiques
81,bulbe
82,furoncle
