,0
0,avantage
1,confiance
2,avertissement
3,phare
4,lumière
5,guide
6,danger
7,éviter
8,sécurité
9,avertir
10,alarme
11,dégât
12,nerf
13,comprimer
14,sang_
15,blessure
16,ouverture
17,os
18,accident
19,dégât
20,médecine
21,médicament
22,attention
23,connaissance
24,savoir-faire_
25,panser
26,pansement
27,soulager
28,appréhender
29,gérer
30,supporter
31,supportable
32,abandon
33,malaise
34,chute
35,spectacle
36,regarder
37,ressentir_
38,compatir
39,compréhension
40,aider_
41,désavouer
42,trahir
43,s’enfuir
44,regretter
45,souffrir
46,plainte
47,complainte
48,visite
49,psychiatre
50,dire
51,écoute
52,écouter
