,0
0,peine
1,tristesse
2,pleur
3,fatigue
4,stress
5,anxiété
6,contraire_de_la_joie
7,antonyme_de_la_joie
8,mal
9,pique
10,épine
11,bâton
12,fessée
13,injustice
14,jalousie
15,larme
16,coccyx
17,casser
18,abîmer
19,vertèbre
20,mal_placée
21,soleil
22,espoir
23,lumière
24,jour
25,yeux
26,fatigué
27,fourmillement
28,picotement
29,crise_de_tétanie
30,magnésium
31,banane
32,potassium
33,chocolat
34,tristesse.1
35,pic_de_la_Mirandole
36,symbolisme
37,symbolisme_rationalisme
38,autre
39,auteur_écrivan
40,poème
41,mélancolie
42,mélancolique
43,Heimweh
44,Heimat
45,partie
46,terre_natale
47,Alsace
48,Tomi_Ungerer
49,amour
50,paix
51,joie
