,0
0,amour
1,intégrité
2,plaisir
3,foi
4,spiritualité
5,convivialité
6,fraternité
7,beauté
8,beauté_intérieure
9,beauté_esthétique
10,beauté_spirituelle
11,beauté_de__la_nature
12,religion
13,sectarisme
14,éviter_le_sectarisme
15,décapotable
16,décapotable_anglaise
17,Californie
18,reconditionnement
19,prix
20,prix_divisé_par_trois
21,parent
22,enfant
23,ami
24,frère
25,et_sœur
26,cousin
27,hollande
28,je_préfère_parler_du_pays
29,impôt
30,bête_noire
31,sympathie
32,empathie
33,discrétion
34,élégance
35,joie
36,désir
37,vie
38,partage_de_vie
39,partage_de_la_joie_et_de_la_fête
40,diner_entre_voisins
41,fête_des_voisins
42,dîner_entre_amis
43,fête_d'anniversaire
44,fête_de_mariage
45,fête_de_confirmation
46,pentecôte
47,juin
48,juin_deux-mille-quatorze
49,période_dense
50,été
51,repos
52,ressourcement
53,montagne
