,0
0,coccinelle
1,vert
2,point_
3,briller
4,orange
5,mouton
6,table_
7,limace
8,sac
9,table_.1
10,pied
11,rhumatisme
12,vermifuge
13,cheveu
14,rire
15,soleil
16,lumière
17,orange.1
18,citron
19,bateau
20,genou
21,caillou
22,joue
23,feu
24,terre
25,mer
26,bateau.1
27,ivre
28,flamant_rose
29,rouge_à_lèvres
30,perturbation
31,coq
32,maison
33,cheminée
34,prairie
35,fleur
36,feuille
37,tige
38,écorce
39,arbre
40,montagne
41,vacances
42,ballon
43,plage
44,enfant
45,papa
46,blonde
47,verte
48,coccinelle.1
49,pâtes
50,crème_fraîche
51,coussin
52,lit_
53,couette
54,chien
55,chat
56,bébé
57,oiseau
58,rire.1
59,feu.1
60,genou.1
61,chiffre
62,lettre
63,télé
64,commentateur
65,journal
66,info
67,guerre
68,sang
69,meurtre
70,viol
71,insomnie
72,pourriture
73,professeur
74,livre
75,brique
76,mur
77,shoah
78,gateau
79,képi
80,uniforme
81,police
82,ongle
