,0
0,ballade
1,château
2,colline
3,océan
4,bleu
5,peinture
6,cadre
7,sculpture
8,vêtement
9,laine
10,coton
11,gravier
12,nuage
13,dessin
14,feutre
15,escargot
16,lunette
17,café
18,tram
19,marche_à_pied
20,montre
21,temps
22,aiguille
23,cuir
24,bracelet
25,vernis
26,montre
27,bague
28,lit
29,baignoire
30,canapé
31,chaise
32,escalier
33,porte
34,serrure
35,enfant
36,nez
37,oreille
38,animal
39,cabane
40,console
41,télévision
42,livre
43,musique
44,guitare
45,piano
46,cd
47,enregistrement
48,ordinateur
49,internet
50,voyage
51,avion
52,soleil
53,camping-car
54,tente
55,camping
56,concert
57,soirée
58,danser
59,barbe
60,moustache
61,pince_à_épiler
62,tapis
