,0
0,ennui
1,effroi
2,douleur
3,énervement
4,tristesse
5,incompréhension
6,ras-le-bol
7,travail
8,handicap
9,faire_face
10,prendre_sur_soi
11,jouer
12,mentir
13,aller_mieux
14,bienveillance
15,envie_d'avancer
16,être_stabilisé
17,plus_de_vagues
18,être_bien
19,envie_de_réussir
20,construire
21,envie_de_sourire
22,voyager
23,découvrir
24,trouver_un_traitement
25,solution
26,réponse
27,soulagement
28,poids_en_moins
29,accepter
30,pas_se_dévaloriser
31,toujours_avancer
32,toujours_y_croire
33,relativiser
34,des_choses_pires
35,trouver_sa_voie
36,trouver_son_chemin
