,0
0,lourd
1,bleu
2,rose
3,main
4,sauf
5,place
6,paix?
7,bonheur
8,heureux
9,ciel
10,bleu.1
11,quinze
12,maison
13,douce
14,dur
15,enfant
16,tristan
17,amour
18,pièce
19,herbe
20,jardin
21,ciel.1
22,air
23,marcher
24,courir
25,studio
26,vestiaire
27,douche
28,chaud
29,froid
30,main.1
31,pied
32,jambe
33,ventre
34,cœur
35,mal
36,bien
37,paix_
38,bonheur.1
39,large
40,haut
41,profond
42,souffle
43,respirer
44,yoga
45,élève
46,toi
47,moi
48,lui
49,nous
50,famille
51,sœur
52,loin
53,détendre
54,stable
55,base
56,fort
57,tronc
58,vert
59,hiver
60,blanc
61,froid.1
62,ski
63,descendre
64,vitesse
65,tomber
66,blesser
67,genou
68,sourire
69,rouler
70,musique
71,limpide
72,clair
73,frais
74,baigner
75,vague
76,plage
77,promener
78,monter
79,escalader
80,aller
81,loin.1
82,là
83,bateau
84,mer
85,poisson
86,vide
87,profond.1
88,peur
89,gros
90,inquièter
91,tendre
92,main.2
93,caresser
94,doux
95,pied.1
96,serré
97,bras
98,prendre
