,0
0,serpent
1,douleur
2,morsure
3,vert_
4,brun
5,écaille
6,crocs
7,recherche_médicale
8,recherche_du_venin
9,aventure
10,promenade
11,désert
12,tropiques
13,jardin_tropical
14,sol
15,air
16,feu
17,serpent_à_sonnette
18,arabe
19,joueur_de_flûte
20,animal_maltraité
21,sac
22,Hermès
23,chaussures
24,veste
25,détournement_de_l'objet
26,vivisection
27,maltraitance
28,peluche
29,écharpe_qu'on_met_autour_du_cou
30,œuf
31,mammifère
32,froid
33,sang_froid
34,boa
35,boa_constrictor
36,glisser_sur_le_sol
37,ramper
38,déplacer
39,désert.1
40,sable
41,traces_dans_le_sable
42,tête
43,vipère
44,V_sur_la_tête_de_la_vipère
45,Sud
46,Sud_de_la_France
47,Herbes_hautes
48,sandale
49,pieds_dans_l'herbe
50,serpent_qui_arrive
51,eau
52,serpent_d'eau
53,attention
54,garder_l'œil
55,difficile
56,douleur.1
57,vaccin
58,prévoir
59,guérir
60,enjamber
