,0
0,printemps
1,soleil
2,plage
3,fleur
4,balcon
5,jardinière
6,semis
7,image
8,jardinage
9,tomate
10,salade
11,plongée
12,apnée
13,baleine
14,phoque
15,réunion
16,martinique
17,plage
18,palmier
19,fruit
20,bonheur
21,santé
22,amour
23,musique
24,danse
25,balle
26,chant_d'oiseau
27,chat
28,herbe
29,tondeuse
30,fleur
31,bronzage
32,sieste
33,bonheur
34,famille
35,palanquée
36,apnée
37,bateau
38,voile
39,vacances
40,île
41,travail
42,jeu
43,pétanque
44,volley
45,danse
46,amis
47,barbecue
48,grillade
49,gâteau
50,joie
51,voiture
52,train
53,avion
54,aquarium
55,poisson
56,picasso
57,théâtre
58,concert
59,sieste
60,bonheur
