,0
0,douleur
1,morphine
2,amphétamine
3,cannabis
4,anesthésier
5,souffrance
6,remède
7,souffrance.1
8,souffrance.2
9,lutte
10,combat
11,courage
12,cancer
13,espérance
14,guerison
15,combat.1
16,combat.2
17,combat.3
18,combat.4
19,combat.5
20,combat.6
21,courage.1
22,_combat
23,combat.7
24,combat.8
25,_combat.1
26,_combat.2
27,_combat.3
28,_combat.4
29,_combat.5
30,_combat.6
31,_combat.7
32,_jour
33,réussite
34,sauvetage
35,amour
36,absence_de_douleur
37,absence_de_guerison
38,_vie
39,vivre
40,aller_de_l'avant
41,s'aimer
42,tolérance
43,partager
44,lutte.1
45,survie
46,effort
47,effot
48,effort.1
49,effort.2
50,infinité
51,effort__continu
52,en_permanence
53,lutter
54,combattre
55,combattre.1
