,0
0,table
1,feuille
2,clef
3,bureau
4,ordinateur
5,étagère
6,livre
7,siège
8,verre
9,tasse
10,bouilloire
11,fenêtre
12,toit
13,tuile
14,lampe
15,ampoule
16,oiseau
17,papier
18,origami
19,couloir
20,porte
21,escalier
22,ascenseur
23,hall_d'entrée
24,lit
25,table_de_chevet
26,lampe
27,radio-réveil
28,oreiller
29,couverture
30,draps
31,plancher
32,parquet
33,armoire
34,penderie
35,vêtement
36,cintre
37,jupe
38,pantalon
39,t-shirt
40,pull
41,culotte
42,soutien-gorge
43,chaussettes
44,chaussures
45,manteau
46,assiette
47,cuillère
48,fourchette
49,couteau
50,tire-bouchon
51,ouvre-boîte
52,vaissellier
53,assiette
54,bol
55,verre
56,riz
57,courgette
58,tomate
59,oignon
60,gâteau
61,semoule
62,quinoa
63,chocolat
64,pâtes
65,produit_vaisselle
66,éponge
67,machine_à_laver
68,tambour
69,lessive
70,micro-ondes
71,bassine
72,évier
73,robinet
74,lavabo
75,douche
76,rideau
77,tringle
78,miroir
79,serviette
80,w-c
81,magasine
