,0
0,chat
1,chien
2,chiot
3,chaton
4,cygne
5,cigogne
6,renard
7,cerf
8,biche
9,blaireau
10,cochon
11,coq
12,poule
13,poussin
14,vache
15,bœuf
16,gorille
17,chimpanzé
18,singe
19,marabout
20,héron
21,flamant_rose
22,canard
23,caneton
24,bouc
25,koala
26,renardeau
27,baleine
28,requin
29,cachalot
30,ours_blanc
31,ours_brun
32,ourson
33,caribou
34,mésange
35,hirondelle
36,moineau
37,garçon
38,fille
39,dame
40,homme
41,afrique
42,asie
43,orient
44,kyrgysztan
45,kazakhstan
46,chine
47,japon
48,australie
49,turquie
50,Espagne
51,Italie
52,France
53,Grande-Bretagne
54,Irlande
55,norvège
56,suède
57,Danemark
58,Etats-Unis
59,Ohio
60,New-York
61,Washington
62,Texas
63,arizona
64,Pôle_Nord
65,Pôle_Sud
