,0
0,fatigue
1,bleu
2,rouge
3,tissu
4,robe
5,jupe
6,travail
7,dormir
8,fatigue.1
9,recherche
10,cyclothymie
11,autisme
12,soi
13,créativité
14,angoisse
15,insécurité
16,joie
17,optimisme
18,sensibilité
19,curiosité
20,gentille
21,joyeuse
22,lecture
23,table
24,chaise
25,bureau
26,veste
27,robe.1
28,enfant
29,adolescent
30,vaisselle
31,ménage
32,sensibilité.1
33,difficulté
34,solution
35,lenteur
36,concentration
37,méditation
38,silence
39,relaxation
40,musique
41,vibrer
42,parler
43,temps
44,longueur
45,évaluation
46,émotion
47,sentiment
