,0
0,dormir
1,se_réveiller
2,manger
3,café
4,maison
5,enfant
6,lit_
7,douillet
8,météo
9,info
10,travail
11,collègue
12,courir
13,s'arrêter
14,réfléchir
15,sourire
16,continuer
17,pause
18,café_
19,cigarette
20,vacances
21,pas_encore
22,attendre
23,attendre.1
24,maison.1
25,enfant.1
26,lit_douillet
27,recommencer
28,radio-réveil
29,mal_réglé
30,stress
31,réveil
32,vélo
33,tram
34,travail.1
35,rigoler
36,pleurer
37,pause.1
38,café.1
39,soleil
40,vacances.1
41,attendre.2
42,ressource
43,famille
44,enfant.2
45,long
46,réfléchir.1
47,yeux_fermés
48,micro
49,sourire.1
50,vélo.1
51,hôpital
52,patient
53,respect
54,plaisir
55,paie
56,hiérarchie
57,collègue.1
58,maison.2
59,famille.1
60,enfant.3
61,colloque
62,mémoire
63,CDI
64,livre
65,relire
66,mémoriser
67,se_préparer
68,assurer
69,caler
70,s'encourager
