,0
0,voiture
1,maison
2,piscine
3,ciel
4,soleil
5,lune
6,garçon
7,fille
8,marteau
9,assiette
10,casserole
11,sac
12,bague
13,collier
14,rateau
15,pelle
16,micro
17,télévision
18,tapis
19,canapé
20,porte
21,toit
22,maison.1
23,chat_
24,_chien
25,poisson
26,poulet
27,coq
28,canard
29,parachute
30,avion
31,arbre
32,caillou
33,rocher
34,main
35,pied
36,sucre
37,poubelle
38,grillage
39,lit
40,couette
41,drap
42,oreiller
43,armoire
44,pantalon
45,chemise
46,pull
47,maillot_de_bain
48,savon
49,dentifrice
50,brosse_à_dent
51,serviette
52,torchon
53,bouteille
54,verre
55,cuillère
56,plante
57,arrosoir
58,caisse
59,bocal
60,four
61,passoire
62,carte
63,stylo
64,gomme
65,crayon
66,papier
