,0
0,asperge_
1,poireau_
2,banane_
3,kiwi_
4,écrire_
5,café_
6,chemise_
7,stylo_
8,table_
9,chaise_
10,tableau_
11,fleur_
12,couleur
13,rouge_
14,vert_
15,jaune_
16,imprimante_
17,feuille_
18,stylo_.1
19,lettre_
20,mot_
21,phrase_
22,papier_
23,touche_
24,numéro_
25,chiffre_
26,prise_
27,fil_
28,bleu_
29,fenêtre_
30,dehors_
31,bordure_
32,devanture_
33,façade_
34,parterre_
35,sol_
36,pré_
37,haut_
38,nuage_
39,voiture_
40,auto_
41,radio_
42,voyageur_
43,conducteur_
44,chauffeur_
45,piéton_
46,ligne
47,arrêt
48,arbitre_
49,pénalty
50,monsieur_
51,noir_
52,orange_
53,équipe_
54,gagner_
55,perdre_
56,compétition_
57,association_
58,victime_
59,oiseau_
60,piaillement_
61,mouche_
62,abeille_
63,zoo_
64,zoologie_
65,découper_
66,découpage_
67,découpe_
68,masure_
69,toit_
70,chalet_
71,montagne_
72,nuage_.1
73,cercle_
74,rond_
75,rondeur_
76,rougeâtre_
77,rosâtre_
78,marron_
79,beige_
80,verseau_
81,jumeau
82,saturne_
83,lune_
84,étoile_
85,galaxie_
86,univers
87,amas_d’étoiles_
88,trou_noir_
89,perte_
90,mémoire_
91,oubli_
92,parler_
93,dire_
94,micro
95,chanter_
96,envie_
97,émotion_
98,sentiment_
99,perte_.1
100,abîme
101,abyssal
102,profondeur_
103,profonde_
104,soudain_
105,soudainement_
106,net_
107,brut_
108,brutalement_
109,général_
110,généraux_
111,armé_
112,fusil_
113,tank_
114,soldat_
115,bataillant_
116,garde_
117,sentinelle
