,0
0,empire
1,game_of_thrones
2,château
3,château_fort
4,prince
5,princesse
6,empereur
7,impératrice
8,comte
9,comtesse
10,marquis
11,marquise
12,infante
13,enfant
14,jumeau
15,angleterre
16,couronne
17,reine_elisabeth
18,accouchement
19,naissance
20,guerre
21,royauté
22,or
23,inca
24,civilisation
25,perdue
26,empire
27,colonie
28,colonisation
29,cieux
30,dieu
31,jésus
32,nuage
33,église
34,mort
35,croix
36,noël
37,saint-nicolas
38,fête
39,sapin
40,cadeau
41,emballage_cadeau
42,bougie
43,rouge
44,boule_de_noël
45,cheminée
46,feu
47,famille
48,amour
49,joie
50,grand-père
51,grand-mère
52,père
53,mère
54,enfant
55,ongle
56,tante
57,assiette
58,vin
59,champagne
60,apéritif
61,dîner
62,promenade
63,froid
64,lumière
65,marché
66,marché_de_noel
67,couverture
68,vin_chaud
69,froid_aux_pieds
70,pied
71,chaussures
72,fourrure
73,gor-tex
74,nuit
75,magie
76,vacances
77,détente
78,familial
