,0
0,feuille
1,post-it
2,crayon
3,agrafeuse
4,bureau
5,ordinateur
6,tableau
7,charlie
8,pompier
9,camion
10,rouge
11,hache
12,tuyau
13,jardin
14,pomme_de_terre
15,tracteur
16,engin
17,véhicule
18,seau
19,eau
20,anse
21,poignée
22,porte
23,acier
24,vélo
25,chaîne
26,pédalier
27,selle
28,guidon
29,pneu
30,caoutchouc
31,arbre
32,forêt
33,amazonie
34,fleuve
35,mer
36,océan
37,rivière
38,caillou
39,pêche
40,sable
41,abricot
42,tomate
43,légume
44,fruit
45,soleil
46,pluie
47,ciel
48,nuage
49,étang
50,marre
51,poisson
52,berge
53,écorce
54,écorce
55,copine
56,amoureuse
57,cœur
58,jambe
59,pied
60,main
61,doigt
62,orteil
