,0
0,chien
1,chat
2,cheval
3,poisson
4,poisson_rouge
5,orfraie
6,celeri
7,céleri_rave
8,céréale
9,prénom
10,verbe
11,grammaire
12,complément
13,violoncelle
14,musique
15,croche
16,noire
17,double-croche
18,soupir
19,opéra
20,théatre
21,littérature
22,piscine
23,piscine.1
24,natation
25,natation.1
26,sport
27,sport.1
28,athlétisme
29,course
30,pied
31,jambe
32,bras
33,tête
34,corps
35,ongle
36,peau
37,chaire
38,pied.1
39,pantalon
40,foulard
41,carquois
42,main
43,dent
44,langue
45,tableau
46,tableau.1
47,peinture
48,peinture.1
49,romantisme
50,romantisme.1
51,cubisme
52,cubisme.1
53,cubisme.2
54,impressionnisme
55,Monet
56,fleur
57,rose
58,Daliah
59,Cyclamen
60,herbe
61,gazon
62,gazon.1
63,océan
64,Atlantique
65,Atlantique.1
66,Bretagne
67,Etats-Unis
68,Parc_de_Yellowstone
69,rivière
70,roche
71,roche.1
72,sable
73,sable.1
74,Etats-Unis.1
75,Côte_Ouest
76,Irlande
77,vache
78,cochon
79,rat
80,rat.1
81,Molière
82,gentilhomme
83,gentilhomme.1
84,femme_savante
85,savant
86,prix_nobel
87,scientifique
88,psychologue
89,psychologie
90,philosophie
91,littérature.1
92,neurosciences
93,neurosciences.1
94,veste
95,jupe
96,jupe.1
