,0
0,nuage
1,paisible
2,plage
3,automobile
4,arbre
5,oiseau
6,jardin
7,fleuve
8,rivière
9,océan
10,vacances
11,loisirs
12,glace
13,ponton
14,mer
15,navire
16,sous-marin
17,strate
18,fissure
19,faille
20,planète
21,monde
22,écosystème
23,vie
24,champs
25,lexical
26,arbre.1
27,nauséabond
28,poubelle
29,immersion
30,vague
31,surf
32,plaisir
33,validation
34,schéma
35,tristesse
36,nuit
37,obscur
38,lune
39,mystère
40,mysticisme
41,pensée
42,spirituel
43,posé
44,calme
45,flux
46,air
47,voyage
48,strate.1
49,monde.1
50,pensée.1
51,planète.1
52,sphère
53,cercle
54,polaire
55,ours
56,étoile
