,0
0,soleil
1,joie
2,amour
3,paix
4,prospérité
5,réussite
6,succès
7,paix.1
8,gaieté
9,allégresse
10,extraordinaire
11,fantastique
12,superbe
13,beauté
14,enfant
15,Nianisse
16,compagnon
17,mère
18,père
19,soeur
20,frère
21,fraternité
22,travail
23,plage
24,île
25,maison
26,nature
27,arbre
28,plante
29,animal
30,chat
31,vacances
32,bateau
33,maillot_de_bain
34,bouée
35,soleil.1
36,horizon
37,cascade
38,chutes_du_Niagara
39,arbre.1
40,verdure
41,fleur
42,prairie
43,roulade
44,mer
45,étoile_de_mer
