,0
0,château_
1,prince_
2,roi_
3,princesse_
4,château_fort
5,pont-levis
6,chevaux
7,donjon
8,règne
9,peuple
10,armure
11,beau_costume
12,belle_robe
13,roi_.1
14,princesse_.1
15,chevalier
16,grande_pièce
17,château
18,grande_pièce.1
19,royaume
20,château.1
21,guerre
22,intrus
23,garder_son_royaume
24,richesse
25,grand_repas
26,fête
27,grand_village
28,beaucoup_de_professions_différentes
29,animaux
30,chevaux.1
31,ferme
32,musique
33,fête.1
34,grande_salle_à_manger
35,grand_repas.1
36,beaucoup_de_monde
