,0
0,chien
1,chat
2,balade
3,lit
4,arbre
5,ciseaux
6,matelas
7,assiette
8,fourchette
9,cuisinière
10,frigo
11,collier
12,chaise
13,table
14,ordinateur
15,bureau
16,vêtement
17,oreiller
18,lampe
19,armoire
20,baignoire
21,lavabo
22,toilettes
23,marteau
24,ciseaux.1
25,porte
26,poignée
27,couteau
28,fourchette.1
29,cuillère
30,verre
31,vase_
32,fleur
33,trottoir
34,voiture
35,pneu
36,volant
37,vélo
38,baskets
39,pantalon
40,veste
41,bonnet
42,écharpe
43,bracelet
44,collier.1
45,bague
46,chaise.1
47,agrafeuse
48,fenêtre
49,rideau
50,volet
51,couverture
52,drap
53,bonnet.1
54,pull
55,t-shirt
56,culotte
57,harnais
58,laisse
59,balle
60,toboggan
61,poule
62,serpent
63,lapin
64,coq
65,mouton
66,œuf
67,lait
68,bouteille
69,beurre
70,poêle
71,casserole
72,chocolat
73,moule
74,four
75,robot
76,farine
77,sucre
78,sel
79,poivre
80,épice
