,0
0,douleur_de_perdre_un_être_cher
1,perte
2,perte
3,souffrance
4,blessure
5,tordre
6,se_tordre_de_douleur
7,irritation_rectale
8,articulation
9,problème_gastrique
10,problème_de_dos
11,problème_de_cou
12,problème_d'épaule
13,problème_de_cheville
14,douleur_à_l'âme
15,blessure_psychologique
16,difficulté_de_ne_pas_parvenir
17,dépasser_sa_douleur
18,surpasser_sa_douleur
19,contre_douleur
20,médicament
21,soin
22,médecin
23,infirmier
24,aide-soignant
25,aide-soignant
26,hôpital
27,clinique
28,centre_de_traumatologie
29,sos_main
